FileId,Accepted,QCNotes
GSE14502_GSM362173,Y,NA
GSE14502_GSM362174,Y,NA
GSE14502_GSM362175,Y,NA
GSE14502_GSM362176,Y,NA
GSE14502_GSM362177,Y,NA
GSE14502_GSM362178,Y,NA
GSE14502_GSM362179,Y,NA
GSE14502_GSM362180,Y,NA
GSE14502_GSM362181,Y,NA
GSE14502_GSM362182,Y,NA
GSE14502_GSM362183,Y,NA
GSE14502_GSM362184,Y,NA
GSE14502_GSM362185,Y,NA
GSE14502_GSM362186,Y,NA
GSE14502_GSM362187,Y,NA
GSE14502_GSM362188,Y,NA
GSE14502_GSM362189,Y,NA
GSE14502_GSM362190,N,Manual Rejection
GSE14502_GSM362191,Y,NA
GSE14502_GSM362192,Y,NA
GSE14502_GSM362193,Y,NA
GSE14502_GSM362194,Y,NA
GSE14502_GSM362195,Y,NA
GSE14502_GSM362196,Y,NA
GSE14502_GSM362197,Y,NA
GSE14502_GSM362198,Y,NA
GSE14502_GSM362199,Y,NA
GSE14502_GSM362200,Y,NA
GSE14502_GSM362201,Y,NA
GSE14502_GSM362202,Y,NA
GSE14502_GSM362203,Y,NA
GSE14502_GSM362204,Y,NA
GSE14502_GSM362205,Y,NA
GSE14502_GSM362206,Y,NA
GSE14502_GSM362207,Y,NA
GSE14502_GSM362208,Y,NA
GSE14502_GSM362209,Y,NA
GSE14502_GSM362210,Y,NA
GSE14502_GSM362211,Y,NA
GSE14502_GSM362212,Y,NA
GSE14502_GSM362213,Y,NA
GSE14502_GSM362214,Y,NA
GSE14578_GSM361976,N,Duplicate Sample
GSE14578_GSM361977,N,Duplicate Sample
GSE14578_GSM361978,N,Duplicate Sample
GSE14578_GSM361979,N,Duplicate Sample
GSE14578_GSM361980,N,Duplicate Sample
GSE14578_GSM361981,N,Duplicate Sample
GSE14578_GSM361982,N,Duplicate Sample
GSE14578_GSM361983,N,Duplicate Sample
GSE14578_GSM361984,N,Duplicate Sample
GSE14578_GSM361985,N,Duplicate Sample
GSE14578_GSM361986,N,Duplicate Sample
GSE14578_GSM361987,N,Duplicate Sample
GSE14578_GSM361988,N,Duplicate Sample
GSE14578_GSM361989,N,Duplicate Sample
GSE14578_GSM361990,N,Duplicate Sample
GSE14578_GSM361991,N,Duplicate Sample
GSE14578_GSM361992,N,Duplicate Sample
GSE14578_GSM361993,N,Duplicate Sample
GSE14578_GSM361994,N,Duplicate Sample
GSE14578_GSM361995,N,Duplicate Sample
GSE14578_GSM362168,N,Duplicate Sample
GSE14578_GSM362169,N,Duplicate Sample
GSE14578_GSM362170,N,Duplicate Sample
GSE14578_GSM362171,N,Duplicate Sample
GSE14578_GSM362172,N,Duplicate Sample
GSE14578_GSM362173,N,Duplicate Sample
GSE14578_GSM362174,N,Duplicate Sample
GSE14578_GSM362175,N,Duplicate Sample
GSE14578_GSM362176,N,Duplicate Sample
GSE14578_GSM362177,N,Duplicate Sample
GSE14578_GSM362178,N,Duplicate Sample
GSE14578_GSM362179,N,Duplicate Sample
GSE14578_GSM362180,N,Duplicate Sample
GSE14578_GSM362181,N,Duplicate Sample
GSE14578_GSM362182,N,Duplicate Sample
GSE14578_GSM362183,N,Duplicate Sample
GSE14578_GSM362184,N,Duplicate Sample
GSE14578_GSM362185,N,Duplicate Sample
GSE14578_GSM362186,N,Duplicate Sample
GSE14578_GSM362187,N,Duplicate Sample
GSE14578_GSM362188,N,Duplicate Sample
GSE14578_GSM362189,N,Duplicate Sample
GSE14578_GSM362190,N,Duplicate Sample
GSE14578_GSM362191,N,Duplicate Sample
GSE14578_GSM362192,N,Duplicate Sample
GSE14578_GSM362193,N,Duplicate Sample
GSE14578_GSM362194,N,Duplicate Sample
GSE14578_GSM362195,N,Duplicate Sample
GSE14578_GSM362196,N,Duplicate Sample
GSE14578_GSM362197,N,Duplicate Sample
GSE14578_GSM362198,N,Duplicate Sample
GSE14578_GSM362199,N,Duplicate Sample
GSE14578_GSM362200,N,Duplicate Sample
GSE14578_GSM362201,N,Duplicate Sample
GSE14578_GSM362202,N,Duplicate Sample
GSE14578_GSM362203,N,Duplicate Sample
GSE14578_GSM362204,N,Duplicate Sample
GSE14578_GSM362205,N,Duplicate Sample
GSE14578_GSM362206,N,Duplicate Sample
GSE14578_GSM362207,N,Duplicate Sample
GSE14578_GSM362208,N,Duplicate Sample
GSE14578_GSM362209,N,Duplicate Sample
GSE14578_GSM362210,N,Duplicate Sample
GSE14578_GSM362211,N,Duplicate Sample
GSE14578_GSM362212,N,Duplicate Sample
GSE14578_GSM362213,N,Duplicate Sample
GSE14578_GSM362214,N,Duplicate Sample
GSE15165_GSM378737,Y,NA
GSE15165_GSM378738,Y,NA
GSE15189_GSM379242,Y,NA
GSE15189_GSM379243,Y,NA
GSE15189_GSM379244,Y,NA
GSE15189_GSM379245,Y,NA
GSE15189_GSM379246,Y,NA
GSE15189_GSM379247,Y,NA
GSE15189_GSM379248,Y,NA
GSE15189_GSM379249,Y,NA
GSE15189_GSM379250,Y,NA
GSE15189_GSM379251,Y,NA
GSE15189_GSM379252,Y,NA
GSE15189_GSM379253,Y,NA
GSE15189_GSM379254,Y,NA
GSE15189_GSM379255,Y,NA
GSE15189_GSM379256,Y,NA
GSE15189_GSM379257,Y,NA
GSE15189_GSM379258,Y,NA
GSE15189_GSM379259,Y,NA
GSE15189_GSM379260,Y,NA
GSE15189_GSM379261,Y,NA
GSE15189_GSM379262,Y,NA
GSE15189_GSM379263,Y,NA
GSE15617_GSM131558,N,Duplicate Sample
GSE15617_GSM131559,N,Duplicate Sample
GSE15617_GSM131560,N,Duplicate Sample
GSE15649_GSM391660,Y,NA
GSE15649_GSM391661,Y,NA
GSE15649_GSM391662,Y,NA
GSE15649_GSM391663,Y,NA
GSE15649_GSM391664,Y,NA
GSE15649_GSM391665,Y,NA
GSE15649_GSM391666,Y,NA
GSE15649_GSM391667,Y,NA
GSE15876_GSM398673,Y,NA
GSE15876_GSM398674,Y,NA
GSE15876_GSM398675,Y,NA
GSE15876_GSM398676,Y,NA
GSE15876_GSM398677,Y,NA
GSE15876_GSM398678,Y,NA
GSE15876_GSM398679,Y,NA
GSE15876_GSM398680,Y,NA
GSE15876_GSM398681,Y,NA
GSE15876_GSM398682,Y,NA
GSE15876_GSM398683,Y,NA
GSE15876_GSM398684,Y,NA
GSE15876_GSM398685,Y,NA
GSE15876_GSM398686,Y,NA
GSE15876_GSM398687,Y,NA
GSE15876_GSM398688,Y,NA
GSE15876_GSM398689,Y,NA
GSE15876_GSM398690,Y,NA
GSE15876_GSM398691,Y,NA
GSE15876_GSM398692,Y,NA
GSE15876_GSM398693,Y,NA
GSE15876_GSM398694,N,Automatic QC Rejection
GSE15876_GSM398695,Y,NA
GSE16056_GSM402178,Y,NA
GSE16056_GSM402179,Y,NA
GSE16056_GSM402180,Y,NA
GSE16056_GSM402181,Y,NA
GSE16056_GSM402182,Y,NA
GSE16056_GSM402183,Y,NA
GSE16468_GSM413907,Y,NA
GSE16468_GSM413908,Y,NA
GSE16468_GSM413909,Y,NA
GSE16468_GSM413910,Y,NA
GSE16468_GSM413911,Y,NA
GSE16468_GSM413912,Y,NA
GSE16468_GSM413913,Y,NA
GSE16468_GSM413914,Y,NA
GSE16469_GSM413915,Y,NA
GSE16469_GSM413916,Y,NA
GSE16469_GSM413917,Y,NA
GSE16722_GSM419031,Y,NA
GSE16722_GSM419032,Y,NA
GSE16722_GSM419033,Y,NA
GSE16722_GSM419034,Y,NA
GSE16722_GSM419035,Y,NA
GSE16722_GSM419036,Y,NA
GSE16722_GSM419040,Y,NA
GSE16722_GSM419041,Y,NA
GSE16722_GSM419042,Y,NA
GSE16722_GSM419046,Y,NA
GSE16722_GSM419047,Y,NA
GSE16722_GSM419048,Y,NA
GSE16964_GSM424780,Y,NA
GSE16964_GSM424781,Y,NA
GSE16964_GSM424782,Y,NA
GSE16964_GSM424783,Y,NA
GSE16964_GSM424784,Y,NA
GSE16964_GSM424785,Y,NA
GSE16964_GSM424786,Y,NA
GSE16964_GSM424787,Y,NA
GSE16964_GSM424788,Y,NA
GSE16964_GSM424789,Y,NA
GSE16964_GSM424790,Y,NA
GSE16964_GSM424791,Y,NA
GSE16964_GSM457028,Y,NA
GSE16964_GSM457029,Y,NA
GSE16964_GSM457030,Y,NA
GSE16964_GSM457031,Y,NA
GSE16964_GSM457032,Y,NA
GSE16964_GSM457033,Y,NA
GSE18984_GSM469817,Y,NA
GSE18984_GSM469818,Y,NA
GSE18984_GSM469819,Y,NA
GSE18984_GSM469820,Y,NA
GSE19242_GSM476799,Y,NA
GSE19242_GSM476800,Y,NA
GSE19242_GSM476801,Y,NA
GSE19242_GSM476802,Y,NA
GSE19242_GSM476803,Y,NA
GSE19242_GSM476804,Y,NA
GSE19245_GSM476827,Y,NA
GSE19245_GSM476828,Y,NA
GSE19245_GSM476829,N,Automatic QC Rejection
GSE19245_GSM476833,Y,NA
GSE19245_GSM476834,Y,NA
GSE19245_GSM476835,Y,NA
GSE19245_GSM476839,Y,NA
GSE19245_GSM476840,N,Manual Rejection
GSE19245_GSM476841,Y,NA
GSE19245_GSM476845,Y,NA
GSE19245_GSM476846,Y,NA
GSE19245_GSM476847,Y,NA
GSE19978_GSM499296,Y,NA
GSE19978_GSM499297,Y,NA
GSE19978_GSM499298,Y,NA
GSE19978_GSM499299,Y,NA
GSE19978_GSM499300,Y,NA
GSE19978_GSM499301,Y,NA
GSE20044_GSM501184,Y,NA
GSE20044_GSM501185,Y,NA
GSE20044_GSM501186,Y,Manual Acceptance
GSE20044_GSM501187,Y,Manual Acceptance
GSE20044_GSM501188,Y,Manual Acceptance
GSE20044_GSM501189,Y,NA
GSE20044_GSM501190,Y,Manual Acceptance
GSE20044_GSM501191,Y,Manual Acceptance
GSE20044_GSM501192,Y,Manual Acceptance
GSE20044_GSM501193,Y,NA
GSE20044_GSM501194,Y,NA
GSE20044_GSM501195,Y,NA
GSE20044_GSM501196,Y,NA
GSE20044_GSM501197,Y,NA
GSE20044_GSM501198,Y,NA
GSE20044_GSM501199,Y,NA
GSE20044_GSM501200,Y,NA
GSE20044_GSM501201,Y,NA
GSE20044_GSM501202,Y,NA
GSE20044_GSM501203,Y,NA
GSE20044_GSM501204,Y,NA
GSE20044_GSM501205,Y,NA
GSE20044_GSM501206,N,Manual Rejection
GSE20044_GSM501207,Y,NA
GSE20044_GSM501208,Y,NA
GSE20044_GSM501209,Y,NA
GSE20222_GSM507022,Y,NA
GSE20222_GSM507023,N,Automatic QC Rejection
GSE20222_GSM507024,N,Automatic QC Rejection
GSE20222_GSM507025,Y,NA
GSE20222_GSM507026,Y,NA
GSE20222_GSM507027,N,Automatic QC Rejection
GSE20222_GSM507028,Y,NA
GSE20222_GSM507029,Y,NA
GSE20222_GSM507030,Y,NA
GSE20223_GSM507031,Y,NA
GSE20223_GSM507032,Y,NA
GSE20223_GSM507033,Y,NA
GSE20223_GSM507034,Y,NA
GSE20223_GSM507035,Y,NA
GSE20223_GSM507036,Y,NA
GSE20226_GSM507047,Y,NA
GSE20226_GSM507048,Y,NA
GSE20226_GSM507049,Y,NA
GSE20226_GSM507050,Y,NA
GSE20226_GSM507051,Y,NA
GSE20226_GSM507052,Y,NA
GSE20226_GSM507053,Y,NA
GSE20226_GSM507054,Y,NA
GSE20226_GSM507055,Y,NA
GSE20226_GSM507056,Y,NA
GSE20231_GSM507114,Y,NA
GSE20231_GSM507115,Y,NA
GSE20231_GSM507116,Y,NA
GSE20231_GSM507117,Y,NA
GSE20231_GSM507118,Y,NA
GSE20231_GSM507119,Y,NA
GSE20231_GSM507120,Y,NA
GSE20231_GSM507121,Y,NA
GSE20231_GSM507122,Y,NA
GSE20231_GSM507123,Y,NA
GSE20231_GSM507124,Y,NA
GSE20231_GSM507125,Y,NA
GSE20231_GSM507126,Y,NA
GSE20231_GSM507127,Y,NA
GSE20232_GSM507128,Y,NA
GSE20232_GSM507129,Y,NA
GSE20232_GSM507130,N,Corrupt/Missing CEL
GSE20232_GSM507131,Y,NA
GSE20232_GSM507132,Y,NA
GSE20232_GSM507133,Y,NA
GSE20232_GSM507134,Y,NA
GSE20232_GSM507135,Y,NA
GSE20232_GSM507136,N,Corrupt/Missing CEL
GSE20232_GSM507137,Y,NA
GSE20232_GSM507138,Y,NA
GSE20232_GSM507139,Y,NA
GSE20256_GSM507494,Y,NA
GSE20256_GSM507496,Y,NA
GSE20256_GSM507498,Y,NA
GSE20256_GSM507500,Y,NA
GSE20493_GSM514945,Y,NA
GSE20493_GSM514946,Y,NA
GSE20493_GSM514947,Y,NA
GSE20493_GSM514948,Y,NA
GSE20493_GSM514949,N,Automatic QC Rejection
GSE20493_GSM514950,Y,NA
GSE20493_GSM514951,Y,NA
GSE20493_GSM514952,Y,NA
GSE21443_GSM535984,Y,NA
GSE21443_GSM535985,Y,NA
GSE21443_GSM535986,Y,NA
GSE21443_GSM535987,Y,NA
GSE21443_GSM535988,Y,NA
GSE21443_GSM535989,Y,NA
GSE21443_GSM535990,Y,NA
GSE21443_GSM535991,Y,NA
GSE21504_GSM537534,Y,NA
GSE21504_GSM537535,Y,NA
GSE21504_GSM537536,Y,NA
GSE21504_GSM537537,Y,NA
GSE21553_GSM538627,N,Corrupt/Missing CEL
GSE21553_GSM538628,N,Corrupt/Missing CEL
GSE21582_GSM535984,N,Duplicate Sample
GSE21582_GSM535985,N,Duplicate Sample
GSE21582_GSM535986,N,Duplicate Sample
GSE21582_GSM535987,N,Duplicate Sample
GSE21582_GSM535988,N,Duplicate Sample
GSE21582_GSM535989,N,Duplicate Sample
GSE21582_GSM535990,N,Duplicate Sample
GSE21582_GSM535991,N,Duplicate Sample
GSE21582_GSM538627,N,Corrupt/Missing CEL
GSE21582_GSM538628,N,Corrupt/Missing CEL
GSE21611_GSM539452,Y,NA
GSE21611_GSM539453,Y,NA
GSE21611_GSM539454,Y,NA
GSE21611_GSM539455,Y,NA
GSE21611_GSM539456,N,Automatic QC Rejection
GSE21611_GSM539457,Y,Manual Acceptance
GSE21611_GSM539458,N,Automatic QC Rejection
GSE21611_GSM539459,Y,NA
GSE21611_GSM539460,Y,NA
GSE21611_GSM539461,Y,NA
GSE21611_GSM539462,Y,NA
GSE21611_GSM539463,Y,NA
GSE21611_GSM539464,Y,NA
GSE21611_GSM539465,Y,NA
GSE21611_GSM539466,Y,NA
GSE21611_GSM539467,Y,NA
GSE21611_GSM539468,N,Automatic QC Rejection
GSE21611_GSM539469,Y,NA
GSE21611_GSM539470,Y,NA
GSE21611_GSM539471,Y,NA
GSE21611_GSM539472,Y,NA
GSE21611_GSM539473,Y,NA
GSE21611_GSM539474,Y,NA
GSE21611_GSM539475,N,Automatic QC Rejection
GSE21611_GSM539476,Y,NA
GSE21611_GSM539477,Y,NA
GSE21611_GSM539478,Y,NA
GSE21611_GSM539479,Y,NA
GSE21611_GSM539480,Y,Manual Acceptance
GSE21611_GSM539481,Y,NA
GSE21611_GSM539482,Y,NA
GSE21611_GSM539483,N,Automatic QC Rejection
GSE21611_GSM539484,Y,NA
GSE21611_GSM539485,N,Automatic QC Rejection
GSE21611_GSM539486,Y,NA
GSE21611_GSM539487,Y,NA
GSE21611_GSM539488,Y,NA
GSE21611_GSM539489,Y,NA
GSE21611_GSM539490,Y,NA
GSE21876_GSM543956,Y,NA
GSE21876_GSM543957,Y,NA
GSE21876_GSM543958,Y,NA
GSE21876_GSM543959,Y,NA
GSE21876_GSM543960,Y,NA
GSE21876_GSM543961,Y,NA
GSE21876_GSM543962,Y,NA
GSE21876_GSM543963,Y,NA
GSE21876_GSM543964,Y,NA
GSE21876_GSM543965,Y,NA
GSE21876_GSM543966,Y,NA
GSE21876_GSM543967,Y,NA
GSE21981_GSM546558,Y,Manual Acceptance
GSE21981_GSM546559,Y,Manual Acceptance
GSE21981_GSM546560,Y,Manual Acceptance
GSE21981_GSM546561,Y,Manual Acceptance
GSE21981_GSM546562,Y,Manual Acceptance
GSE21981_GSM546563,Y,Manual Acceptance
GSE21981_GSM546564,Y,NA
GSE21981_GSM546565,Y,NA
GSE21981_GSM546566,Y,Manual Acceptance
GSE21981_GSM546567,Y,Manual Acceptance
GSE21981_GSM546568,N,Duplicate Sample
GSE21981_GSM546569,N,Duplicate Sample
GSE21981_GSM546570,N,Duplicate Sample
GSE21981_GSM546571,N,Duplicate Sample
GSE21981_GSM546572,N,Duplicate Sample
GSE21981_GSM546573,N,Duplicate Sample
GSE21981_GSM546574,N,Duplicate Sample
GSE21981_GSM546575,N,Duplicate Sample
GSE21981_GSM546576,N,Duplicate Sample
GSE21981_GSM546577,N,Duplicate Sample
GSE22114_GSM549993,Y,NA
GSE22114_GSM549994,Y,NA
GSE22114_GSM549995,Y,NA
GSE22114_GSM549996,Y,NA
GSE22114_GSM549997,Y,NA
GSE22114_GSM549998,Y,NA
GSE22966_GSM566858,Y,NA
GSE22966_GSM566859,Y,NA
GSE22966_GSM566860,Y,NA
GSE22966_GSM566861,Y,NA
GSE22966_GSM566862,Y,NA
GSE22966_GSM566863,Y,NA
GSE22966_GSM566864,Y,NA
GSE22966_GSM566865,Y,NA
GSE22966_GSM566866,Y,NA
GSE22966_GSM566867,Y,NA
GSE22966_GSM566868,Y,NA
GSE22966_GSM566869,Y,NA
GSE22966_GSM566870,Y,NA
GSE22966_GSM566871,Y,NA
GSE22966_GSM566872,Y,NA
GSE22966_GSM566873,Y,NA
GSE22966_GSM566874,Y,NA
GSE22966_GSM566875,Y,NA
GSE22966_GSM566876,Y,NA
GSE22966_GSM566877,Y,NA
GSE22966_GSM566878,Y,NA
GSE22966_GSM566879,Y,NA
GSE22966_GSM566880,Y,NA
GSE22966_GSM566881,Y,NA
GSE22966_GSM566882,Y,NA
GSE22966_GSM566883,Y,NA
GSE22966_GSM566884,Y,NA
GSE22966_GSM566885,Y,NA
GSE22966_GSM566886,Y,NA
GSE22966_GSM566887,Y,NA
GSE22966_GSM566888,Y,NA
GSE22966_GSM566889,Y,NA
GSE22966_GSM566890,Y,NA
GSE22966_GSM566891,Y,NA
GSE22966_GSM566892,Y,NA
GSE22966_GSM566893,Y,NA
GSE24077_GSM591266,Y,NA
GSE24077_GSM591285,Y,NA
GSE24077_GSM591288,Y,NA
GSE24077_GSM591291,Y,NA
GSE24077_GSM591293,Y,NA
GSE24077_GSM591294,Y,NA
GSE24077_GSM592072,Y,NA
GSE24077_GSM592073,Y,NA
GSE24077_GSM592074,Y,NA
GSE24077_GSM592075,Y,NA
GSE24348_GSM600274,Y,NA
GSE24348_GSM600275,Y,NA
GSE24348_GSM600276,Y,NA
GSE24348_GSM600277,N,Automatic QC Rejection
GSE24348_GSM600278,Y,NA
GSE24348_GSM600279,Y,NA
GSE24348_GSM600280,Y,NA
GSE24348_GSM600281,Y,NA
GSE24348_GSM600282,Y,NA
GSE24348_GSM600283,Y,NA
GSE24348_GSM600284,Y,NA
GSE24348_GSM600285,Y,NA
GSE24738_GSM609336,Y,NA
GSE24738_GSM609337,Y,NA
GSE24738_GSM609338,Y,NA
GSE24738_GSM609339,Y,NA
GSE24738_GSM609340,Y,NA
GSE24738_GSM609341,Y,NA
GSE24738_GSM609342,Y,NA
GSE24738_GSM609343,Y,NA
GSE24738_GSM714944,Y,NA
GSE24738_GSM714945,Y,NA
GSE24738_GSM714946,Y,NA
GSE24738_GSM714947,Y,NA
GSE25171_GSM618324,Y,NA
GSE25171_GSM618325,Y,NA
GSE25171_GSM618326,Y,NA
GSE25171_GSM618327,Y,NA
GSE25171_GSM618328,Y,NA
GSE25171_GSM618329,Y,NA
GSE25171_GSM618330,Y,NA
GSE25171_GSM618331,Y,NA
GSE25171_GSM618332,Y,NA
GSE25171_GSM618333,Y,NA
GSE25171_GSM618334,Y,NA
GSE25171_GSM618335,Y,NA
GSE25171_GSM618336,Y,NA
GSE25171_GSM618337,Y,NA
GSE25171_GSM618338,Y,NA
GSE25171_GSM618339,Y,NA
GSE25171_GSM618340,Y,NA
GSE25171_GSM618341,Y,NA
GSE25171_GSM618342,Y,NA
GSE25171_GSM618343,Y,NA
GSE25171_GSM618344,Y,NA
GSE25171_GSM618345,Y,NA
GSE25171_GSM618346,Y,NA
GSE25171_GSM618347,Y,NA
GSE27475_GSM678836,Y,NA
GSE27475_GSM678837,Y,NA
GSE27475_GSM678838,Y,NA
GSE27475_GSM678839,Y,NA
GSE27475_GSM678840,Y,NA
GSE27475_GSM678841,Y,NA
GSE27475_GSM678842,Y,NA
GSE27475_GSM678843,Y,NA
GSE27475_GSM678844,Y,NA
GSE27475_GSM678845,Y,NA
GSE27475_GSM678846,Y,NA
GSE27475_GSM678847,Y,NA
GSE27475_GSM678848,Y,NA
GSE27475_GSM678849,Y,NA
GSE27475_GSM678850,Y,NA
GSE27475_GSM678851,Y,NA
GSE28275_GSM699782,Y,NA
GSE28275_GSM699783,Y,NA
GSE28275_GSM699784,Y,NA
GSE28275_GSM699785,Y,NA
GSE28275_GSM699786,Y,NA
GSE28275_GSM699787,Y,NA
GSE28275_GSM699788,Y,NA
GSE28275_GSM699789,Y,NA
GSE28275_GSM699790,Y,NA
GSE28431_GSM702576,Y,NA
GSE28431_GSM702577,Y,NA
GSE28431_GSM702578,Y,NA
GSE28431_GSM702579,Y,NA
GSE28431_GSM702580,Y,NA
GSE28431_GSM702581,Y,NA
GSE28431_GSM702582,Y,NA
GSE28431_GSM702583,Y,NA
GSE28431_GSM702584,Y,NA
GSE28431_GSM702585,Y,NA
GSE28431_GSM702586,Y,NA
GSE28431_GSM702587,Y,NA
GSE28431_GSM702588,Y,NA
GSE28431_GSM702589,Y,NA
GSE28431_GSM702590,Y,NA
GSE28431_GSM702591,Y,NA
GSE28431_GSM702592,Y,NA
GSE28431_GSM702593,Y,NA
GSE29086_GSM720624,Y,NA
GSE29086_GSM720625,N,Automatic QC Rejection
GSE29086_GSM720626,Y,NA
GSE29086_GSM720627,Y,NA
GSE29086_GSM720628,Y,NA
GSE29086_GSM720629,Y,NA
GSE29086_GSM720630,Y,NA
GSE29086_GSM720631,Y,NA
GSE29086_GSM720632,Y,NA
GSE29086_GSM720633,Y,NA
GSE29086_GSM720634,Y,NA
GSE29086_GSM720635,Y,NA
GSE29086_GSM720636,Y,NA
GSE29086_GSM720637,Y,NA
GSE29086_GSM720638,Y,NA
GSE29086_GSM720639,Y,NA
GSE29086_GSM720640,Y,NA
GSE29086_GSM720641,Y,NA
GSE29543_GSM731295,Y,NA
GSE29543_GSM731296,Y,NA
GSE29543_GSM731297,Y,NA
GSE29543_GSM731298,Y,NA
GSE29543_GSM731301,Y,NA
GSE29543_GSM731302,Y,NA
GSE29543_GSM731303,Y,NA
GSE29543_GSM731304,Y,NA
GSE29543_GSM731305,Y,NA
GSE29543_GSM731306,Y,NA
GSE29543_GSM731307,Y,NA
GSE29543_GSM731308,Y,NA
GSE29543_GSM731309,Y,NA
GSE29543_GSM731310,Y,NA
GSE29543_GSM731451,Y,NA
GSE29589_GSM732600,Y,NA
GSE29589_GSM732601,Y,NA
GSE29589_GSM732602,Y,NA
GSE29589_GSM732603,Y,NA
GSE29589_GSM732604,Y,NA
GSE29589_GSM732605,Y,NA
GSE29589_GSM732606,Y,NA
GSE29589_GSM732607,Y,NA
GSE29589_GSM732608,Y,NA
GSE29589_GSM732609,Y,NA
GSE29589_GSM732610,Y,NA
GSE29589_GSM732611,Y,NA
GSE29589_GSM732612,Y,NA
GSE29589_GSM732613,Y,NA
GSE29589_GSM732614,Y,NA
GSE30091_GSM744697,Y,NA
GSE30091_GSM744698,Y,NA
GSE30091_GSM744699,Y,NA
GSE30091_GSM744796,Y,NA
GSE30091_GSM744797,Y,NA
GSE30095_GSM744726,Y,NA
GSE30095_GSM744727,Y,NA
GSE30095_GSM744728,Y,NA
GSE30095_GSM744729,Y,NA
GSE30095_GSM744730,Y,NA
GSE30095_GSM744731,Y,NA
GSE30095_GSM744732,Y,NA
GSE30095_GSM744733,Y,NA
GSE30095_GSM744734,Y,NA
GSE30095_GSM744735,Y,NA
GSE30095_GSM744736,Y,NA
GSE30095_GSM744737,Y,NA
GSE30095_GSM744738,Y,NA
GSE30095_GSM744739,Y,NA
GSE30095_GSM744740,Y,NA
GSE30095_GSM744741,Y,NA
GSE30095_GSM744742,Y,NA
GSE30095_GSM744743,Y,NA
GSE30095_GSM744744,Y,NA
GSE30095_GSM744745,Y,NA
GSE30095_GSM744746,Y,NA
GSE30095_GSM744747,Y,NA
GSE30095_GSM744748,Y,NA
GSE30095_GSM744749,Y,NA
GSE30095_GSM744750,Y,NA
GSE30095_GSM744751,Y,NA
GSE30095_GSM744752,Y,NA
GSE30095_GSM744753,Y,NA
GSE30095_GSM744754,Y,NA
GSE30095_GSM744755,Y,NA
GSE30096_GSM744756,Y,NA
GSE30096_GSM744757,Y,NA
GSE30096_GSM744758,Y,NA
GSE30096_GSM744759,Y,NA
GSE30096_GSM744760,Y,NA
GSE30096_GSM744761,Y,NA
GSE30096_GSM744762,Y,NA
GSE30096_GSM744763,Y,NA
GSE30096_GSM744764,Y,NA
GSE30096_GSM744765,Y,NA
GSE30096_GSM744766,Y,NA
GSE30096_GSM744767,Y,NA
GSE30096_GSM744768,Y,NA
GSE30096_GSM744769,Y,NA
GSE30096_GSM744770,Y,NA
GSE30096_GSM744771,Y,NA
GSE30097_GSM744772,Y,NA
GSE30097_GSM744773,Y,NA
GSE30097_GSM744774,Y,NA
GSE30097_GSM744775,Y,NA
GSE30097_GSM744776,Y,NA
GSE30097_GSM744777,Y,NA
GSE30097_GSM744778,Y,NA
GSE30097_GSM744779,Y,NA
GSE30097_GSM744780,Y,NA
GSE30097_GSM744781,Y,NA
GSE30097_GSM744782,Y,NA
GSE30097_GSM744783,Y,NA
GSE30097_GSM744784,Y,NA
GSE30097_GSM744785,Y,NA
GSE30097_GSM744786,Y,NA
GSE30097_GSM744787,Y,NA
GSE30097_GSM744788,Y,NA
GSE30097_GSM744789,Y,NA
GSE30097_GSM744790,Y,NA
GSE30097_GSM744791,Y,NA
GSE30097_GSM744792,Y,NA
GSE30097_GSM744793,Y,NA
GSE30097_GSM744794,Y,NA
GSE30097_GSM744795,Y,NA
GSE30097_GSM744796,N,Duplicate Sample
GSE30097_GSM744797,N,Duplicate Sample
GSE30097_GSM744798,Y,NA
GSE30097_GSM744799,Y,NA
GSE30098_GSM744800,Y,NA
GSE30098_GSM744801,Y,NA
GSE30098_GSM744802,Y,NA
GSE30098_GSM744803,Y,NA
GSE30098_GSM744804,Y,NA
GSE30098_GSM744805,Y,NA
GSE30098_GSM744806,Y,NA
GSE30098_GSM744807,Y,NA
GSE30098_GSM744808,Y,NA
GSE30098_GSM744809,Y,NA
GSE30098_GSM744810,Y,NA
GSE30098_GSM744811,Y,NA
GSE30099_GSM744812,Y,NA
GSE30099_GSM744813,Y,NA
GSE30099_GSM744814,Y,NA
GSE30099_GSM744815,Y,NA
GSE30099_GSM744816,Y,NA
GSE30099_GSM744817,Y,NA
GSE30099_GSM744818,Y,NA
GSE30099_GSM744819,Y,NA
GSE30099_GSM744820,Y,NA
GSE30099_GSM744821,Y,NA
GSE30099_GSM744822,Y,NA
GSE30099_GSM744823,Y,NA
GSE30099_GSM744824,Y,NA
GSE30099_GSM744825,Y,NA
GSE30099_GSM744826,Y,NA
GSE30100_GSM744827,Y,NA
GSE30100_GSM744828,Y,NA
GSE30100_GSM744829,Y,NA
GSE30100_GSM744830,Y,NA
GSE30100_GSM744831,Y,NA
GSE30100_GSM744832,Y,NA
GSE30100_GSM744833,Y,NA
GSE30100_GSM744834,Y,NA
GSE30166_GSM744697,N,Duplicate Sample
GSE30166_GSM744698,N,Duplicate Sample
GSE30166_GSM744699,N,Duplicate Sample
GSE30166_GSM744726,N,Duplicate Sample
GSE30166_GSM744727,N,Duplicate Sample
