,ReturnCode,RowId,SampleCEL,SampleFile,SampleId,SeriesId
542,0,788,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131614.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131614/suppl/GSM131614.CEL.gz,GSM131614,GSE5632
543,0,789,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE15617/GSE15617_GSM131614.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131614/suppl/GSM131614.CEL.gz,GSM131614,GSE15617
544,0,790,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131615.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131615/suppl/GSM131615.CEL.gz,GSM131615,GSE5632
545,0,791,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131616.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131616/suppl/GSM131616.CEL.gz,GSM131616,GSE5632
546,0,792,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131617.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131617/suppl/GSM131617.CEL.gz,GSM131617,GSE5632
547,0,793,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131622.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131622/suppl/GSM131622.CEL.gz,GSM131622,GSE5632
548,0,794,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131627.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131627/suppl/GSM131627.CEL.gz,GSM131627,GSE5632
549,0,795,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131628.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131628/suppl/GSM131628.CEL.gz,GSM131628,GSE5632
550,0,796,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131629.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131629/suppl/GSM131629.CEL.gz,GSM131629,GSE5632
551,0,797,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131636.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131636/suppl/GSM131636.CEL.gz,GSM131636,GSE5632
