Source Name	Characteristics [Age]	Characteristics [TimeUnit]	Characteristics [Organism]	Term Source REF	Term Accession Number	Characteristics [OrganismPart]	Term Source REF	Term Accession Number	Characteristics [StrainOrLine]	Term Source REF	Term Accession Number	Comment[Compound]	Protocol REF	Sample Name	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Factor Value [STRAIN]	Term Source REF	Term Accession Number
ABRC-CS57827 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57827	EFO	EFO_0000135	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57827 1	P-TABM-103	ABRC-CS57827 1	total_RNA	P-TABM-hans19	ABRC-CS57827 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R375	A-AFFY-2	P-AFFY-6	R375	R375.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57827	EFO	EFO_0000135
ABRC-CS57543 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57543	EFO	EFO_0000009	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57543 2	P-TABM-103	ABRC-CS57543 2	total_RNA	P-TABM-hans19	ABRC-CS57543 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R567	A-AFFY-2	P-AFFY-6	R567	R567.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57543	EFO	EFO_0000009
ABRC-CS57683 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57683	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57683 1	P-TABM-103	ABRC-CS57683 1	total_RNA	P-TABM-hans19	ABRC-CS57683 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R977	A-AFFY-2	P-AFFY-6	R977	R977.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57683	  	  
ABRC-CS57803 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57803	EFO	EFO_0000122	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57803 1	P-TABM-103	ABRC-CS57803 1	total_RNA	P-TABM-hans19	ABRC-CS57803 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R110b	A-AFFY-2	P-AFFY-6	R110b	R110b.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57803	EFO	EFO_0000122
ABRC-CS57664 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57664	EFO	EFO_0000057	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57664 2	P-TABM-103	ABRC-CS57664 2	total_RNA	P-TABM-hans19	ABRC-CS57664 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R712	A-AFFY-2	P-AFFY-6	R712	R712.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57664	EFO	EFO_0000057
ABRC-CS57883 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57883	EFO	EFO_0000156	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57883 2	P-TABM-103	ABRC-CS57883 2	total_RNA	P-TABM-hans19	ABRC-CS57883 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R773	A-AFFY-2	P-AFFY-6	R773	R773.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57883	EFO	EFO_0000156
ABRC-CS57606 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57606	EFO	EFO_0000031	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57606 2	P-TABM-103	ABRC-CS57606 2	total_RNA	P-TABM-hans19	ABRC-CS57606 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R557	A-AFFY-2	P-AFFY-6	R557	R557.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57606	EFO	EFO_0000031
ABRC-CS57868 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57868	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57868 1	P-TABM-103	ABRC-CS57868 1	total_RNA	P-TABM-hans19	ABRC-CS57868 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1166b	A-AFFY-2	P-AFFY-6	R1166b	R1166b.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57868	  	  
ABRC-CS57736 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57736	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57736 1	P-TABM-103	ABRC-CS57736 1	total_RNA	P-TABM-hans19	ABRC-CS57736 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R915	A-AFFY-2	P-AFFY-6	R915	R915.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57736	  	  
ABRC-CS57621 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57621	EFO	EFO_0000038	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57621 2	P-TABM-103	ABRC-CS57621 2	total_RNA	P-TABM-hans19	ABRC-CS57621 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R517	A-AFFY-2	P-AFFY-6	R517	R517.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57621	EFO	EFO_0000038
ABRC-CS57702 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57702	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57702 2	P-TABM-103	ABRC-CS57702 2	total_RNA	P-TABM-hans19	ABRC-CS57702 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1508	A-AFFY-2	P-AFFY-6	R1508	R1508.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57702	  	  
ABRC-CS57581 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57581	EFO	EFO_0000021	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57581 1	P-TABM-103	ABRC-CS57581 1	total_RNA	P-TABM-hans19	ABRC-CS57581 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R105	A-AFFY-2	P-AFFY-6	R105	R105.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57581	EFO	EFO_0000021
ABRC-CS57924 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57924	EFO	EFO_0000166	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57924 2	P-TABM-103	ABRC-CS57924 2	total_RNA	P-TABM-hans19	ABRC-CS57924 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R521	A-AFFY-2	P-AFFY-6	R521	R521.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57924	EFO	EFO_0000166
ABRC-CS57568 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57568	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57568 2	P-TABM-103	ABRC-CS57568 2	total_RNA	P-TABM-hans19	ABRC-CS57568 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1320	A-AFFY-2	P-AFFY-6	R1320	R1320.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57568	  	  
ABRC-CS57606 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57606	EFO	EFO_0000031	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57606 1	P-TABM-103	ABRC-CS57606 1	total_RNA	P-TABM-hans19	ABRC-CS57606 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R343	A-AFFY-2	P-AFFY-6	R343	R343.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57606	EFO	EFO_0000031
ABRC-CS57630 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57630	EFO	EFO_0000046	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57630 2	P-TABM-103	ABRC-CS57630 2	total_RNA	P-TABM-hans19	ABRC-CS57630 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R556	A-AFFY-2	P-AFFY-6	R556	R556.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57630	EFO	EFO_0000046
ABRC-CS57608 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57608	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57608 2	P-TABM-103	ABRC-CS57608 2	total_RNA	P-TABM-hans19	ABRC-CS57608 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1502	A-AFFY-2	P-AFFY-6	R1502	R1502.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57608	  	  
ABRC-CS57896 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57896	EFO	EFO_0000160	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57896 1	P-TABM-103	ABRC-CS57896 1	total_RNA	P-TABM-hans19	ABRC-CS57896 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R106	A-AFFY-2	P-AFFY-6	R106	R106.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57896	EFO	EFO_0000160
ABRC-CS57629 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57629	EFO	EFO_0000045	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57629 1	P-TABM-103	ABRC-CS57629 1	total_RNA	P-TABM-hans19	ABRC-CS57629 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R391	A-AFFY-2	P-AFFY-6	R391	R391.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57629	EFO	EFO_0000045
ABRC-CS57619 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57619	EFO	EFO_0000036	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57619 2	P-TABM-103	ABRC-CS57619 2	total_RNA	P-TABM-hans19	ABRC-CS57619 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R505b	A-AFFY-2	P-AFFY-6	R505b	R505b.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57619	EFO	EFO_0000036
ABRC-CS57626 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57626	EFO	EFO_0000042	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57626 1	P-TABM-103	ABRC-CS57626 1	total_RNA	P-TABM-hans19	ABRC-CS57626 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R180	A-AFFY-2	P-AFFY-6	R180	R180.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57626	EFO	EFO_0000042
ABRC-CS57824 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57824	EFO	EFO_0000132	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57824 1	P-TABM-103	ABRC-CS57824 1	total_RNA	P-TABM-hans19	ABRC-CS57824 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R181	A-AFFY-2	P-AFFY-6	R181	R181.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57824	EFO	EFO_0000132
ABRC-CS57605 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57605	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57605 2	P-TABM-103	ABRC-CS57605 2	total_RNA	P-TABM-hans19	ABRC-CS57605 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R798	A-AFFY-2	P-AFFY-6	R798	R798.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57605	  	  
ABRC-CS57713 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57713	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57713 1	P-TABM-103	ABRC-CS57713 1	total_RNA	P-TABM-hans19	ABRC-CS57713 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R956	A-AFFY-2	P-AFFY-6	R956	R956.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57713	  	  
ABRC-CS57568 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57568	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57568 1	P-TABM-103	ABRC-CS57568 1	total_RNA	P-TABM-hans19	ABRC-CS57568 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1194	A-AFFY-2	P-AFFY-6	R1194	R1194.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57568	  	  
ABRC-CS57805 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57805	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57805 1	P-TABM-103	ABRC-CS57805 1	total_RNA	P-TABM-hans19	ABRC-CS57805 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R981	A-AFFY-2	P-AFFY-6	R981	R981.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57805	  	  
ABRC-CS57703 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57703	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57703 2	P-TABM-103	ABRC-CS57703 2	total_RNA	P-TABM-hans19	ABRC-CS57703 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1310	A-AFFY-2	P-AFFY-6	R1310	R1310.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57703	  	  
ABRC-CS57722 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57722	EFO	EFO_0000075	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57722 2	P-TABM-103	ABRC-CS57722 2	total_RNA	P-TABM-hans19	ABRC-CS57722 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R558	A-AFFY-2	P-AFFY-6	R558	R558.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57722	EFO	EFO_0000075
ABRC-CS57709 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57709	EFO	EFO_0000068	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57709 1	P-TABM-103	ABRC-CS57709 1	total_RNA	P-TABM-hans19	ABRC-CS57709 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R398	A-AFFY-2	P-AFFY-6	R398	R398.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.4.zip	CS57709	EFO	EFO_0000068
ABRC-CS57537 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57537	EFO	EFO_0000007	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57537 2	P-TABM-103	ABRC-CS57537 2	total_RNA	P-TABM-hans19	ABRC-CS57537 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R585	A-AFFY-2	P-AFFY-6	R585	R585.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57537	EFO	EFO_0000007
ABRC-CS57923 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57923	EFO	EFO_0000165	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57923 2	P-TABM-103	ABRC-CS57923 2	total_RNA	P-TABM-hans19	ABRC-CS57923 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R729	A-AFFY-2	P-AFFY-6	R729	R729.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57923	EFO	EFO_0000165
ABRC-CS57789 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57789	EFO	EFO_0000119	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57789 1	P-TABM-103	ABRC-CS57789 1	total_RNA	P-TABM-hans19	ABRC-CS57789 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R384	A-AFFY-2	P-AFFY-6	R384	R384.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57789	EFO	EFO_0000119
ABRC-CS57619 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57619	EFO	EFO_0000036	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57619 1	P-TABM-103	ABRC-CS57619 1	total_RNA	P-TABM-hans19	ABRC-CS57619 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R313	A-AFFY-2	P-AFFY-6	R313	R313.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57619	EFO	EFO_0000036
ABRC-CS57762 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57762	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57762 1	P-TABM-103	ABRC-CS57762 1	total_RNA	P-TABM-hans19	ABRC-CS57762 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R923	A-AFFY-2	P-AFFY-6	R923	R923.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57762	  	  
ABRC-CS57898 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57898	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57898 1	P-TABM-103	ABRC-CS57898 1	total_RNA	P-TABM-hans19	ABRC-CS57898 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1140	A-AFFY-2	P-AFFY-6	R1140	R1140.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57898	  	  
ABRC-CS57884 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57884	EFO	EFO_0000157	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57884 1	P-TABM-103	ABRC-CS57884 1	total_RNA	P-TABM-hans19	ABRC-CS57884 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R387	A-AFFY-2	P-AFFY-6	R387	R387.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57884	EFO	EFO_0000157
ABRC-CS57615 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57615	EFO	EFO_0000033	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57615 1	P-TABM-103	ABRC-CS57615 1	total_RNA	P-TABM-hans19	ABRC-CS57615 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R330b	A-AFFY-2	P-AFFY-6	R330b	R330b.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57615	EFO	EFO_0000033
ABRC-CS57842 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57842	EFO	EFO_0000141	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57842 2	P-TABM-103	ABRC-CS57842 2	total_RNA	P-TABM-hans19	ABRC-CS57842 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R779	A-AFFY-2	P-AFFY-6	R779	R779.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57842	EFO	EFO_0000141
ABRC-CS57515 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57515	EFO	EFO_0000004	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57515 2	P-TABM-103	ABRC-CS57515 2	total_RNA	P-TABM-hans19	ABRC-CS57515 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R551	A-AFFY-2	P-AFFY-6	R551	R551.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57515	EFO	EFO_0000004
ABRC-CS57563 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57563	EFO	EFO_0000016	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57563 2	P-TABM-103	ABRC-CS57563 2	total_RNA	P-TABM-hans19	ABRC-CS57563 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R502b	A-AFFY-2	P-AFFY-6	R502b	R502b.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.5.zip	CS57563	EFO	EFO_0000016
