FileId,Accepted,QCNotes
GSE18624_GSM462897,Y,NA
GSE18624_GSM462898,Y,NA
GSE18624_GSM462899,Y,NA
GSE18624_GSM462900,Y,NA
GSE18624_GSM462901,Y,NA
GSE18818_GSM466621,Y,NA
GSE18818_GSM466622,Y,NA
GSE18818_GSM466623,Y,NA
GSE18818_GSM466624,Y,NA
GSE18818_GSM466625,Y,NA
GSE18818_GSM466626,Y,NA
GSE18818_GSM466627,Y,NA
GSE18818_GSM466628,Y,NA
GSE18818_GSM466629,Y,NA
GSE18818_GSM466630,Y,NA
GSE18818_GSM466631,Y,NA
GSE18818_GSM466632,Y,NA
GSE18818_GSM466633,Y,NA
GSE18818_GSM466634,Y,NA
GSE18818_GSM466635,Y,NA
GSE18818_GSM466636,Y,NA
GSE18818_GSM466637,Y,NA
GSE18818_GSM466638,Y,NA
GSE19252_GSM477807,Y,NA
GSE19252_GSM477808,Y,NA
GSE19252_GSM477809,Y,NA
GSE19252_GSM477810,Y,NA
GSE19252_GSM477811,Y,NA
GSE19252_GSM477812,Y,NA
GSE19257_GSM477848,Y,NA
GSE19257_GSM477849,Y,NA
GSE19257_GSM477850,Y,NA
GSE19257_GSM477851,Y,NA
GSE19257_GSM477852,Y,NA
GSE19257_GSM477853,Y,NA
GSE19257_GSM477854,Y,NA
GSE19257_GSM477855,Y,NA
GSE19257_GSM477856,N,Corrupt/Missing CEL
GSE19266_GSM477967,Y,NA
GSE19266_GSM477968,Y,NA
GSE19266_GSM477969,Y,NA
GSE19266_GSM477970,Y,NA
GSE19266_GSM477971,Y,NA
GSE19266_GSM477972,Y,NA
GSE19266_GSM477973,Y,NA
GSE19266_GSM477974,Y,NA
GSE19266_GSM477975,Y,NA
GSE19266_GSM477976,Y,NA
GSE19266_GSM477977,Y,NA
GSE19266_GSM477978,Y,NA
GSE19266_GSM477979,Y,NA
GSE19266_GSM477980,Y,NA
GSE19266_GSM477981,Y,NA
GSE19266_GSM477982,Y,NA
GSE19266_GSM477983,Y,NA
GSE19266_GSM477984,Y,NA
GSE20225_GSM507043,Y,NA
GSE20225_GSM507044,Y,NA
GSE20225_GSM507045,Y,NA
GSE20225_GSM507046,Y,NA
GSE20233_GSM507140,Y,NA
GSE20233_GSM507141,Y,NA
GSE20233_GSM507142,Y,NA
GSE20233_GSM507143,Y,NA
GSE20233_GSM507144,Y,NA
GSE20233_GSM507145,Y,NA
GSE20258_GSM507502,Y,NA
GSE20258_GSM507503,Y,NA
GSE20258_GSM507504,Y,NA
GSE20258_GSM507505,Y,NA
GSE20258_GSM507506,Y,NA
GSE20258_GSM507507,Y,NA
GSE20258_GSM507508,Y,NA
GSE20258_GSM507509,Y,NA
GSE20258_GSM507510,Y,NA
GSE20756_GSM520748,Y,NA
GSE20756_GSM520749,Y,NA
GSE20756_GSM520750,Y,NA
GSE20756_GSM520751,Y,NA
GSE20756_GSM520752,Y,NA
GSE20756_GSM520753,Y,NA
GSE20756_GSM520754,Y,NA
GSE20756_GSM520755,Y,NA
GSE20756_GSM520756,Y,NA
GSE20756_GSM520757,Y,NA
GSE20756_GSM520758,Y,NA
GSE20756_GSM520759,Y,NA
GSE20756_GSM520760,Y,NA
GSE20756_GSM520761,Y,NA
GSE20756_GSM520762,Y,NA
GSE20756_GSM520763,Y,NA
GSE20955_GSM523974,Y,NA
GSE20955_GSM523975,Y,NA
GSE20955_GSM523976,Y,NA
GSE20955_GSM523977,Y,NA
GSE20955_GSM523978,Y,NA
GSE20955_GSM523979,Y,NA
GSE21076_GSM526897,Y,NA
GSE21076_GSM526898,Y,NA
GSE21556_GSM538641,Y,NA
GSE21556_GSM538642,Y,NA
GSE21556_GSM538643,Y,NA
GSE21556_GSM538644,Y,NA
GSE21556_GSM538645,Y,NA
GSE21556_GSM538646,Y,NA
GSE21556_GSM538647,Y,NA
GSE21556_GSM538648,Y,NA
GSE21556_GSM538649,Y,NA
GSE21601_GSM539310,Y,NA
GSE21601_GSM539311,Y,NA
GSE21601_GSM539312,Y,NA
GSE21601_GSM539313,Y,NA
GSE21601_GSM539314,Y,NA
GSE21601_GSM539315,Y,NA
GSE21601_GSM539316,Y,NA
GSE21601_GSM539317,Y,NA
GSE21601_GSM539318,Y,NA
GSE21601_GSM539319,Y,NA
GSE21601_GSM539320,Y,NA
GSE21601_GSM539321,Y,NA
GSE21601_GSM539322,Y,NA
GSE21601_GSM539323,Y,NA
GSE21601_GSM539324,Y,NA
GSE21601_GSM539325,Y,NA
GSE21601_GSM539326,Y,NA
GSE21601_GSM539327,Y,NA
GSE21601_GSM539328,Y,NA
GSE21601_GSM539329,Y,NA
GSE21601_GSM539330,Y,NA
GSE21601_GSM539331,Y,NA
GSE21601_GSM539332,Y,NA
GSE21601_GSM539333,Y,NA
GSE2169_GSM39191,Y,NA
GSE2169_GSM39192,Y,NA
GSE2169_GSM39193,Y,NA
GSE2169_GSM39194,Y,NA
GSE2169_GSM39195,Y,NA
GSE2169_GSM39196,Y,NA
GSE2169_GSM39197,Y,NA
GSE2169_GSM39198,Y,NA
GSE2169_GSM39199,Y,NA
GSE2169_GSM39200,Y,NA
GSE2169_GSM39201,Y,NA
GSE2169_GSM39202,Y,NA
GSE2169_GSM39203,Y,NA
GSE2169_GSM39204,Y,NA
GSE2169_GSM39205,Y,NA
GSE2169_GSM39206,Y,NA
GSE2169_GSM39207,Y,NA
GSE2169_GSM39208,Y,NA
GSE2169_GSM39209,Y,NA
GSE2169_GSM39210,Y,NA
GSE2169_GSM39211,Y,NA
GSE2169_GSM39212,Y,NA
GSE2169_GSM39213,Y,NA
GSE2169_GSM39214,Y,NA
GSE21705_GSM541650,Y,NA
GSE21705_GSM541651,Y,NA
GSE21705_GSM541652,Y,NA
GSE21705_GSM541653,Y,NA
GSE21705_GSM541654,Y,NA
GSE21705_GSM541655,Y,NA
GSE21705_GSM541656,Y,NA
GSE21705_GSM541657,Y,NA
GSE21765_GSM542489,Y,NA
GSE21765_GSM542490,Y,NA
GSE21765_GSM542491,Y,NA
GSE21765_GSM542492,Y,NA
GSE21765_GSM542493,Y,NA
GSE21765_GSM542494,Y,NA
GSE22274_GSM554311,N,Corrupt/Missing CEL
GSE22274_GSM554312,N,Corrupt/Missing CEL
GSE22274_GSM554313,N,Corrupt/Missing CEL
GSE22274_GSM554314,N,Corrupt/Missing CEL
GSE22274_GSM554315,N,Corrupt/Missing CEL
GSE22274_GSM554316,N,Corrupt/Missing CEL
GSE22274_GSM554317,N,Corrupt/Missing CEL
GSE22274_GSM554318,N,Corrupt/Missing CEL
GSE22274_GSM554319,N,Corrupt/Missing CEL
GSE22274_GSM554320,N,Corrupt/Missing CEL
GSE22983_GSM567318,Y,NA
GSE22983_GSM567319,Y,NA
GSE22983_GSM567320,Y,NA
GSE22983_GSM567321,Y,NA
GSE22983_GSM567322,Y,NA
